Decimal,Hex Time,SCET,SSR-A-SBE,SSR-A-DBE,SSR-B-SBE,SSR-B-DBE,
1666854799,635A2F8F,2010-300T06,26,0,16,1,
1666858399,635A3D9F,2010-300T07,19,0,26,1,
1666861999,635A4BAF,2010-300T08,30,0,20,1,
1666865599,635A59BF,2010-300T09,27,0,17,0,
1666869199,635A67CF,2010-300T10,17,0,26,0,
1666872799,635A75DF,2010-300T11,24,0,17,0,
1666876399,635A83EF,2010-300T12,24,0,15,0,
1666879999,635A91FF,2010-300T13,21,1,21,0,
1666883599,635AA00F,2010-300T14,21,0,14,0,
1666887199,635AAE1F,2010-300T15,19,0,17,1,
1666890799,635ABC2F,2010-300T16,25,0,17,0,
1666894399,635ACA3F,2010-300T17,31,0,17,0,
1666897999,635AD84F,2010-300T18,18,1,10,0,
1666901599,635AE65F,2010-300T19,24,0,13,0,
1666905199,635AF46F,2010-300T20,24,1,26,0,
1666908799,635B027F,2010-300T21,22,0,22,0,
1666912399,635B108F,2010-300T22,28,1,20,0,
1666915999,635B1E9F,2010-300T23,13,0,14,0,
1666919599,635B2CAF,2010-301T00,20,0,11,0,
1666923199,635B3ABF,2010-301T01,22,0,15,0,
1666926799,635B48CF,2010-301T02,17,0,15,0,
1666930399,635B56DF,2010-301T03,20,0,27,0,
1666933999,635B64EF,2010-301T04,11,0,23,0,
1666937599,635B72FF,2010-301T05,23,0,20,0,
1666941199,635B810F,2010-301T06,21,0,19,1,
1666944799,635B8F1F,2010-301T07,25,0,12,0,
1666948399,635B9D2F,2010-301T08,31,0,12,0,
1666951999,635BAB3F,2010-301T09,16,1,9,0,
1666955599,635BB94F,2010-301T10,28,0,17,0,
1666959199,635BC75F,2010-301T11,35,0,12,0,
1666962799,635BD56F,2010-301T12,18,0,21,0,
1666966399,635BE37F,2010-301T13,24,0,10,0,
1666969999,635BF18F,2010-301T14,18,0,13,1,
1666973599,635BFF9F,2010-301T15,24,0,20,0,
1666977199,635C0DAF,2010-301T16,20,1,20,0,
1666980799,635C1BBF,2010-301T17,21,0,7,0,APOAPSIS
1666984399,635C29CF,2010-301T18,26,1,13,1,
1666987999,635C37DF,2010-301T19,22,0,12,0,
1666991599,635C45EF,2010-301T20,19,0,16,0,
1666995199,635C53FF,2010-301T21,19,1,11,0,
1666998799,635C620F,2010-301T22,24,0,19,0,
1667002399,635C701F,2010-301T23,26,1,20,1,
1667005999,635C7E2F,2010-302T00,23,0,24,0,
1667009599,635C8C3F,2010-302T01,20,1,14,0,
1667013199,635C9A4F,2010-302T02,28,0,30,1,
1667016799,635CA85F,2010-302T03,22,0,16,0,
1667020399,635CB66F,2010-302T04,33,0,26,0,
1667023999,635CC47F,2010-302T05,31,0,22,0,
1667027599,635CD28F,2010-302T06,15,0,20,0,
1667031199,635CE09F,2010-302T07,22,0,19,0,
1667034799,635CEEAF,2010-302T08,20,0,23,0,
1667038399,635CFCBF,2010-302T09,17,0,7,0,
1667041999,635D0ACF,2010-302T10,19,0,16,0,
1667045599,635D18DF,2010-302T11,20,0,19,0,
1667049199,635D26EF,2010-302T12,23,0,27,4,
1667052799,635D34FF,2010-302T13,16,0,16,0,
1667056399,635D430F,2010-302T14,17,1,13,0,
1667059999,635D511F,2010-302T15,27,0,21,0,
1667063599,635D5F2F,2010-302T16,27,0,9,0,
1667067199,635D6D3F,2010-302T17,18,0,27,0,
1667070799,635D7B4F,2010-302T18,25,0,29,0,
1667074399,635D895F,2010-302T19,27,1,16,0,
1667077999,635D976F,2010-302T20,23,1,13,1,
1667081599,635DA57F,2010-302T21,26,0,21,0,
1667085199,635DB38F,2010-302T22,26,0,15,0,
1667088799,635DC19F,2010-302T23,17,0,24,0,
1667092399,635DCFAF,2010-303T00,15,0,17,0,
1667095999,635DDDBF,2010-303T01,30,0,18,0,
1667099599,635DEBCF,2010-303T02,24,0,20,0,
1667103199,635DF9DF,2010-303T03,28,0,17,0,
1667106799,635E07EF,2010-303T04,21,1,18,0,
1667110399,635E15FF,2010-303T05,26,0,17,0,
1667113999,635E240F,2010-303T06,21,0,16,0,
1667117599,635E321F,2010-303T07,27,0,23,0,
1667121199,635E402F,2010-303T08,33,0,24,2,
1667124799,635E4E3F,2010-303T09,24,0,13,0,
1667128399,635E5C4F,2010-303T10,26,0,15,0,
1667131999,635E6A5F,2010-303T11,21,0,15,0,
1667135599,635E786F,2010-303T12,35,0,11,0,
1667139199,635E867F,2010-303T13,17,1,19,0,
1667142799,635E948F,2010-303T14,25,0,73,0,
1667146399,635EA29F,2010-303T15,27,0,11,0,
1667149999,635EB0AF,2010-303T16,20,1,26,0,
1667153599,635EBEBF,2010-303T17,23,0,23,0,
1667157199,635ECCCF,2010-303T18,28,0,22,0,
1667160799,635EDADF,2010-303T19,24,0,15,0,
1667164399,635EE8EF,2010-303T20,20,0,16,0,
1667167999,635EF6FF,2010-303T21,21,0,19,0,
1667171599,635F050F,2010-303T22,21,0,18,0,
1667175199,635F131F,2010-303T23,26,0,15,0,
1667178799,635F212F,2010-304T00,20,0,13,0,
1667182399,635F2F3F,2010-304T01,18,1,14,0,
1667185999,635F3D4F,2010-304T02,17,0,13,0,
1667189599,635F4B5F,2010-304T03,22,0,9,0,
1667193199,635F596F,2010-304T04,16,0,15,0,
1667196799,635F677F,2010-304T05,17,0,9,0,
1667200399,635F758F,2010-304T06,21,0,20,0,
1667203999,635F839F,2010-304T07,28,0,10,0,
1667207599,635F91AF,2010-304T08,17,0,16,0,
1667211199,635F9FBF,2010-304T09,17,0,15,0,
1667214799,635FADCF,2010-304T10,18,0,14,0,
1667218399,635FBBDF,2010-304T11,28,0,21,0,
1667221999,635FC9EF,2010-304T12,23,1,16,1,
1667225599,635FD7FF,2010-304T13,19,0,10,0,
1667229199,635FE60F,2010-304T14,30,0,18,0,
1667232799,635FF41F,2010-304T15,23,1,14,0,
1667236399,6360022F,2010-304T16,24,0,18,0,
1667239999,6360103F,2010-304T17,20,0,10,0,
1667243599,63601E4F,2010-304T18,21,0,16,0,
1667247199,63602C5F,2010-304T19,19,0,8,0,
1667250799,63603A6F,2010-304T20,24,0,18,1,
1667254399,6360487F,2010-304T21,27,1,13,0,
1667257999,6360568F,2010-304T22,23,0,20,1,
1667261599,6360649F,2010-304T23,20,0,22,0,
1667265199,636072AF,2010-305T00,18,0,14,0,
1667268799,636080BF,2010-305T01,19,0,21,0,
1667272399,63608ECF,2010-305T02,19,0,18,0,
1667275999,63609CDF,2010-305T03,20,1,21,0,
1667279599,6360AAEF,2010-305T04,16,0,13,0,
1667283199,6360B8FF,2010-305T05,21,0,11,0,
1667286799,6360C70F,2010-305T06,22,1,12,0,
1667290399,6360D51F,2010-305T07,24,0,17,0,
1667293999,6360E32F,2010-305T08,41,3,11,0,
1667297599,6360F13F,2010-305T09,22,0,11,0,
1667301199,6360FF4F,2010-305T10,26,0,12,0,
1667304799,63610D5F,2010-305T11,24,0,18,0,
1667308399,63611B6F,2010-305T12,24,0,21,0,
1667311999,6361297F,2010-305T13,26,0,15,0,
1667315599,6361378F,2010-305T14,26,1,16,0,
1667319199,6361459F,2010-305T15,19,0,17,0,
1667322799,636153AF,2010-305T16,23,0,15,0,
1667326399,636161BF,2010-305T17,19,0,30,0,
1667329999,63616FCF,2010-305T18,23,0,14,1,
1667333599,63617DDF,2010-305T19,21,0,19,1,
1667337199,63618BEF,2010-305T20,23,0,12,0,
1667340799,636199FF,2010-305T21,25,2,12,0,
1667344399,6361A80F,2010-305T22,20,1,18,0,
1667347999,6361B61F,2010-305T23,21,1,17,0,
1667351599,6361C42F,2010-306T00,19,0,16,0,
1667355199,6361D23F,2010-306T01,28,0,14,0,
1667358799,6361E04F,2010-306T02,17,0,9,0,
1667362399,6361EE5F,2010-306T03,39,0,13,0,
1667365999,6361FC6F,2010-306T04,18,0,9,0,
1667369599,63620A7F,2010-306T05,25,0,15,1,
1667373199,6362188F,2010-306T06,27,0,16,0,
1667376799,6362269F,2010-306T07,26,0,15,1,
1667380399,636234AF,2010-306T08,23,0,12,0,
1667383999,636242BF,2010-306T09,31,0,17,0,
1667387599,636250CF,2010-306T10,20,0,15,0,
1667391199,63625EDF,2010-306T11,17,0,13,1,
1667394799,63626CEF,2010-306T12,22,2,24,0,
1667398399,63627AFF,2010-306T13,24,0,13,0,
1667401999,6362890F,2010-306T14,24,0,13,0,
1667405599,6362971F,2010-306T15,27,1,12,0,
1667409199,6362A52F,2010-306T16,25,0,11,0,
1667412799,6362B33F,2010-306T17,28,0,10,0,
1667416399,6362C14F,2010-306T18,23,0,15,1,
1667419999,6362CF5F,2010-306T19,22,0,19,0,
1667423599,6362DD6F,2010-306T20,28,0,13,0,
1667427199,6362EB7F,2010-306T21,861,48,13,12,
1667430805,6362F995,2010-306T22,471,16,9,0,
1667434405,636307A5,2010-306T23,363,11,13,0,
1667438005,636315B5,2010-307T00,415,19,14,0,
1667441605,636323C5,2010-307T01,340,18,19,0,
1667445205,636331D5,2010-307T02,1908,21,8,0,
1667448805,63633FE5,2010-307T03,177,23,15,0,
1667452405,63634DF5,2010-307T04,304,26,24,0,
1667456005,63635C05,2010-307T05,592,28,21,0,
1667459605,63636A15,2010-307T06,460,17,24,0,
1667463205,63637825,2010-307T07,211,19,12,0,
1667466805,63638635,2010-307T08,232,17,23,0,
1667470405,63639445,2010-307T09,1206,27,18,0,
1667474005,6363A255,2010-307T10,280,21,20,0,
1667477605,6363B065,2010-307T11,1040,25,11,0,
1667481205,6363BE75,2010-307T12,658,25,12,0,
1667484805,6363CC85,2010-307T13,145,18,18,0,
1667488405,6363DA95,2010-307T14,439,17,9,0,
1667492005,6363E8A5,2010-307T15,1402,15,15,1,
1667495605,6363F6B5,2010-307T16,813,24,20,0,
1667499205,636404C5,2010-307T17,548,17,22,0,
1667502805,636412D5,2010-307T18,1267,24,17,0,
1667506405,63642000,2010-307T19,1215,18,13,0,
1667510005,63642EF5,2010-307T20,238,11,17,0,
1667513605,63643D05,2010-307T21,1870,12,21,0,
1667517205,63644B15,2010-307T22,2011,23,17,0,
1667520805,63645925,2010-307T23,764,10,9,0,
1667524405,63646735,2010-308T00,1374,20,16,2,
1667528005,63647545,2010-308T01,522,17,28,0,
1667531605,63648355,2010-308T02,398,11,18,0,
1667535205,63649165,2010-308T03,741,33,12,0,
1667538805,63649F75,2010-308T04,1465,22,14,0,
1667542405,6364AD85,2010-308T05,246,15,16,0,
1667546005,6364BB95,2010-308T06,1617,22,13,0,
1667549605,6364C9A5,2010-308T07,821,12,17,0,
1667553205,6364D7B5,2010-308T08,1729,12,14,0,
1667556805,6364E5C5,2010-308T09,541,11,16,0,
1667560405,6364F3D5,2010-308T10,524,17,18,0,
1667564005,63650100000,2010-308T11,543,9,15,0,
1667567605,63650FF5,2010-308T12,724,17,14,0,
1667571205,6365100000,2010-308T13,1751,12,23,0,
1667574805,63652C15,2010-308T14,483,7,16,0,
1667578405,63653A25,2010-308T15,1454,20,19,1,
1667582005,63654835,2010-308T16,1342,14,12,0,
1667585605,63655645,2010-308T17,65,18,8,0,
1667589205,63656455,2010-308T18,203,10,18,0,
1667592805,63657265,2010-308T19,439,17,20,0,
1667596405,63658075,2010-308T20,1982,17,26,0,
1667600005,6.3658E+89,2010-308T21,1308,19,19,0,
1667603605,63659C95,2010-308T22,3378,9,10,0,
1667607205,6365AAA5,2010-308T23,2358,17,16,0,
1667610805,6365B8B5,2010-309T00,389,18,21,1,
1667614405,6365C6C5,2010-309T01,411,13,22,0,
1667618005,6365D4D5,2010-309T02,1973,14,11,0,
1667621605,6365E2E5,2010-309T03,608,15,20,0,
1667625205,6365F0F5,2010-309T04,1146,14,15,0,
1667628805,6365FF05,2010-309T05,1512,12,11,0,
1667632405,63660D15,2010-309T06,771,18,21,0,
1667636005,63661B25,2010-309T07,987,10,17,0,
1667639605,63662935,2010-309T08,1411,22,19,0,
1667643205,63663745,2010-309T09,1860,3,23,0,
1667646805,63664555,2010-309T10,284,26,11,0,
1667650405,63665365,2010-309T11,1217,15,16,0,
1667654005,63666175,2010-309T12,1656,22,15,0,
1667657605,63666F85,2010-309T13,2061,18,24,0,
1667661205,63667D95,2010-309T14,204,12,18,0,
1667664805,63668BA5,2010-309T15,1059,14,14,1,
1667668405,636699B5,2010-309T16,1141,12,21,0,
1667672005,6366A7C5,2010-309T17,1986,15,16,1,
1667675605,6366B5D5,2010-309T18,1437,11,20,0,
1667679205,6366C3E5,2010-309T19,949,20,15,0,
1667682805,6366D1F5,2010-309T20,1716,26,13,0,
1667686405,636600000,2010-309T21,569,13,13,0,
1667690005,6366EE15,2010-309T22,1649,7,21,0,
1667693605,6366FC25,2010-309T23,725,35,23,0,
1667697205,63670A35,2010-310T00,670,12,20,0,
1667700805,63671845,2010-310T01,372,11,10,0,
1667704405,63672655,2010-310T02,62,22,15,0,
1667708005,63673465,2010-310T03,227,15,16,0,
1667711605,63674275,2010-310T04,559,26,14,0,
1667715205,63675085,2010-310T05,1334,12,18,0,
1667718805,63675E95,2010-310T06,1599,14,9,0,
1667722405,63676CA5,2010-310T07,1277,25,11,0,
1667726005,63677AB5,2010-310T08,549,22,10,0,
1667729605,636788C5,2010-310T09,1524,25,19,1,
1667733205,636796D5,2010-310T10,1614,27,14,0,
1667736805,6367A4E5,2010-310T11,410,17,25,0,
1667740405,6367B2F5,2010-310T12,730,8,22,0,
1667744005,6367C105,2010-310T13,1018,15,11,0,
1667747605,6367CF15,2010-310T14,638,22,11,0,
1667751205,6367DD25,2010-310T15,99,11,43,5,
1667754805,6367EB35,2010-310T16,592,21,11,0,
1667758405,6367F945,2010-310T17,1708,13,19,0,
1667762005,63680755,2010-310T18,719,20,8,0,
1667765605,63681565,2010-310T19,463,22,7,0,
1667769205,63682375,2010-310T20,1917,12,22,1,
1667772805,63683185,2010-310T21,1578,12,16,0,
1667776405,63683F95,2010-310T22,1355,21,21,0,
1667780005,63684DA5,2010-310T23,930,16,5,0,
1667783605,63685BB5,2010-311T00,922,18,17,7,
1667787205,636869C5,2010-311T01,10,0,2,0,
1667790805,636877D5,2010-311T02,2007,22,10,0,
1667794405,63688500000,2010-311T03,240,18,13,0,
1667798005,636893F5,2010-311T04,2005,6,15,0,
1667801605,6368A205,2010-311T05,1853,15,20,0,
1667805205,6368B015,2010-311T06,3,0,6,2,
1667808805,6368BE25,2010-311T07,1457,15,15,0,
1667812405,6368CC35,2010-311T08,1839,11,1,0,
1667816005,6368DA45,2010-311T09,1962,10,20,0,
1667819605,6368E855,2010-311T10,1718,23,22,0,
1667823205,6368F665,2010-311T11,1468,12,7,0,
1667826805,63690475,2010-311T12,173,9,18,0,
1667830405,63691285,2010-311T13,796,17,10,0,
1667834005,63692095,2010-311T14,1780,19,9,0,
1667837605,63692EA5,2010-311T15,158,17,11,0,
1667841205,63693CB5,2010-311T16,1278,14,17,1,
1667844805,63694AC5,2010-311T17,1179,17,24,0,
1667848405,636958D5,2010-311T18,1343,25,22,2,
1667852005,63696600000,2010-311T19,262,22,15,2,
1667855605,636974F5,2010-311T20,716,19,18,0,
1667859205,63698305,2010-311T21,1747,25,13,0,
1667862805,63699115,2010-311T22,1662,14,11,0,
1667866405,63699F25,2010-311T23,78,13,18,0,
1667870005,6369AD35,2010-312T00,1980,18,20,1,
1667873605,6369BB45,2010-312T01,1224,10,10,0,
1667877205,6369C955,2010-312T02,1807,8,19,7,
1667880805,6369D765,2010-312T03,4624,25,7,0,
1667884405,6369E575,2010-312T04,861,14,14,0,
1667888005,6369F385,2010-312T05,1930,17,12,0,
1667891605,636A0195,2010-312T06,955,12,11,0,
1667895205,636A0FA5,2010-312T07,593,25,15,0,
1667898805,636A1DB5,2010-312T08,2474,5,21,0,
1667902405,636A2BC5,2010-312T09,551,16,14,0,
1667906005,636A39D5,2010-312T10,2328,14,13,1,
1667909605,636A47E5,2010-312T11,1049,4,18,0,
1667913205,636A55F5,2010-312T12,1483,27,17,0,
1667916805,636A6405,2010-312T13,670,21,17,0,
1667920405,636A7215,2010-312T14,684,19,15,0,
1667924005,636A8025,2010-312T15,430,14,13,0,
1667927605,636A8E35,2010-312T16,476,11,8,2,
1667931205,636A9C45,2010-312T17,3951,18,19,0,
1667934805,636AAA55,2010-312T18,1318,25,12,1,
1667938405,636AB865,2010-312T19,1462,16,15,0,
1667942005,636AC675,2010-312T20,421,29,15,3,
1667945605,636AD485,2010-312T21,788,12,7,1,
1667949205,636AE295,2010-312T22,490,20,9,1,
1667952805,636AF0A5,2010-312T23,1634,23,19,0,
1667956405,636AFEB5,2010-313T00,341,37,21,0,
1667960005,636B0CC5,2010-313T01,1926,17,11,0,
1667963605,636B1AD5,2010-313T02,2588,12,18,0,
1667967205,636B28E5,2010-313T03,207,30,15,0,
1667970805,636B36F5,2010-313T04,1780,16,15,0,
1667974405,636B4505,2010-313T05,1428,17,12,0,
1667978005,636B5315,2010-313T06,1854,21,13,0,
1667981605,636B6125,2010-313T07,1902,29,13,0,
1667985205,636B6F35,2010-313T08,1104,18,17,0,
1667988805,636B7D45,2010-313T09,1827,7,15,0,
1667992405,636B8B55,2010-313T10,673,14,12,0,
1667996005,636B9965,2010-313T11,1856,6,12,0,
1667999605,636BA775,2010-313T12,29,24,8,0,
1668003205,636BB585,2010-313T13,201,9,14,0,
1668006805,636BC395,2010-313T14,1156,15,4,0,
1668010405,636BD1A5,2010-313T15,840,28,5,0,
1668014005,636BDFB5,2010-313T16,867,11,9,0,
1668017605,636BEDC5,2010-313T17,827,9,8,0,PERIAPSIS
1668021205,636BFBD5,2010-313T18,1074,7,4,0,
1668024805,636C09E5,2010-313T19,1840,9,11,0,
1668028405,636C17F5,2010-313T20,1533,16,8,0,
1668032005,636C2605,2010-313T21,883,20,6,0,
1668035605,636C3415,2010-313T22,843,28,11,0,
1668039205,636C4225,2010-313T23,1818,24,11,0,
1668042805,636C5035,2010-314T00,1841,16,11,0,
1668046405,636C5E45,2010-314T01,1312,18,9,0,
1668050005,636C6C55,2010-314T02,136,15,18,0,
1668053605,636C7A65,2010-314T03,855,16,17,0,
1668057205,636C8875,2010-314T04,952,17,17,0,
1668060805,636C9685,2010-314T05,1254,28,16,0,
1668064405,636CA495,2010-314T06,1216,18,21,1,
1668068005,636CB2A5,2010-314T07,1897,20,14,0,
1668071605,636CC0B5,2010-314T08,505,18,11,0,
1668075205,636CCEC5,2010-314T09,1209,23,17,0,
1668078805,636CDCD5,2010-314T10,400,12,18,0,
1668082405,636CEAE5,2010-314T11,695,18,10,0,
1668086005,636CF8F5,2010-314T12,44,10,13,0,
1668089605,636D0705,2010-314T13,1174,20,20,0,
1668093205,636D1515,2010-314T14,844,12,7,0,
1668096805,636D2325,2010-314T15,1203,19,14,0,
1668100405,636D3135,2010-314T16,1927,6,18,0,
1668104005,636D3F45,2010-314T17,2773,16,17,0,
1668107605,636D4D55,2010-314T18,484,18,24,0,
1668111205,636D5B65,2010-314T19,314,22,17,0,
1668114805,636D6975,2010-314T20,1087,7,14,0,
1668118405,636D7785,2010-314T21,302,33,15,0,
1668122005,636D8595,2010-314T22,1476,24,24,0,
1668125605,636D93A5,2010-314T23,1254,24,12,3,
1668129205,636DA1B5,2010-315T00,1090,27,8,0,
1668132805,636DAFC5,2010-315T01,725,3,18,0,
1668136405,636DBDD5,2010-315T02,714,24,10,1,
1668140005,636DCBE5,2010-315T03,1844,22,8,0,
1668143605,636DD9F5,2010-315T04,1967,8,18,0,
1668147205,636DE805,2010-315T05,91,8,9,0,
1668150805,636DF615,2010-315T06,263,22,31,2,
1668154405,636E0425,2010-315T07,204,16,15,0,
1668158005,636E1235,2010-315T08,795,14,15,1,
1668161605,636E2045,2010-315T09,915,19,15,0,
1668165205,636E2E55,2010-315T10,1110,22,16,1,
1668168805,636E3C65,2010-315T11,576,19,23,0,
1668172405,636E4A75,2010-315T12,1289,10,14,0,
1668176005,636E5885,2010-315T13,876,22,20,0,
1668179605,636E6695,2010-315T14,1156,36,19,0,
1668183205,636E74A5,2010-315T15,798,15,19,0,
1668186805,636E82B5,2010-315T16,1621,44,9,0,
1668190405,636E90C5,2010-315T17,1225,12,9,0,
1668194005,636E9ED5,2010-315T18,1828,15,15,0,
1668197605,636EACE5,2010-315T19,1666,20,14,0,
1668201205,636EBAF5,2010-315T20,1685,12,7,0,
1668204805,636EC905,2010-315T21,878,16,15,0,
1668208405,636ED715,2010-315T22,718,10,8,0,
1668212005,636EE525,2010-315T23,628,13,15,0,
1668215605,636EF335,2010-316T00,341,22,11,0,
1668219205,636F0145,2010-316T01,41,16,23,0,
1668222805,636F0F55,2010-316T02,830,24,14,0,
1668226405,636F1D65,2010-316T03,659,22,9,0,
1668230005,636F2B75,2010-316T04,1431,12,13,0,
1668233605,636F3985,2010-316T05,1887,17,13,1,
1668237205,636F4795,2010-316T06,1105,12,14,0,
1668240805,636F55A5,2010-316T07,1362,17,15,1,
1668244405,636F63B5,2010-316T08,1245,17,16,0,
1668248005,636F71C5,2010-316T09,1041,12,9,0,
1668251605,636F7FD5,2010-316T10,778,15,7,0,
1668255205,636F8DE5,2010-316T11,2206,6,8,0,
1668258805,636F9BF5,2010-316T12,160,40,19,0,
1668262405,636FAA05,2010-316T13,1948,15,14,0,
1668266005,636FB815,2010-316T14,1087,21,8,0,
1668269605,636FC625,2010-316T15,1952,11,26,0,
1668273205,636FD435,2010-316T16,201,16,20,0,
1668276805,636FE245,2010-316T17,1100,14,25,0,
1668280405,636FF055,2010-316T18,781,22,9,0,
1668284005,636FFE65,2010-316T19,282,21,26,0,
1668287605,63700C75,2010-316T20,963,13,20,0,
1668291205,63701A85,2010-316T21,62,22,9,0,
1668294805,63702895,2010-316T22,1854,23,24,0,
1668298405,637036A5,2010-316T23,226,13,15,0,
1668302005,637044B5,2010-317T00,822,27,11,0,
1668305605,637052C5,2010-317T01,1988,9,17,0,
1668309205,637060D5,2010-317T02,1924,18,14,0,
1668312805,63706EE5,2010-317T03,916,22,17,0,
1668316405,63707CF5,2010-317T04,1793,19,16,0,
1668320005,63708B05,2010-317T05,762,25,10,0,
1668323605,63709915,2010-317T06,1078,31,18,0,
1668327205,6370A725,2010-317T07,1652,20,23,1,
1668330805,6370B535,2010-317T08,1827,17,17,0,
1668334405,6370C345,2010-317T09,1494,10,10,0,
1668338005,6370D155,2010-317T10,2013,11,5,0,
1668341605,6370DF65,2010-317T11,2398,7,16,0,
1668345205,6370ED75,2010-317T12,1595,13,9,0,
1668348805,6370FB85,2010-317T13,1794,7,14,0,
1668352405,63710995,2010-317T14,535,21,17,0,
1668356005,637117A5,2010-317T15,1983,19,12,1,
1668359605,637125B5,2010-317T16,645,11,13,0,
1668363205,637133C5,2010-317T17,54,24,12,0,
1668366805,637141D5,2010-317T18,560,15,21,0,
1668370405,63714FE5,2010-317T19,3250,4,9,0,
1668374005,63715DF5,2010-317T20,1896,22,22,0,
1668377605,63716C05,2010-317T21,1919,33,22,0,
1668381205,63717A15,2010-317T22,1442,9,20,0,
1668384805,63718825,2010-317T23,1874,25,16,0,
1668388405,63719635,2010-318T00,1228,16,23,0,
1668392005,6371A445,2010-318T01,1769,19,20,0,
1668395605,6371B255,2010-318T02,963,25,11,0,
1668399205,6371C065,2010-318T03,1963,19,11,0,
1668402805,6371CE75,2010-318T04,99,18,20,1,
1668406405,6371DC85,2010-318T05,1763,17,16,0,
1668410005,6371EA95,2010-318T06,167,19,15,0,
1668413605,6371F8A5,2010-318T07,698,30,12,0,
1668417205,637206B5,2010-318T08,1974,7,10,0,
1668420805,637214C5,2010-318T09,1916,13,9,0,
1668424405,637222D5,2010-318T10,428,28,16,0,
1668428005,637230E5,2010-318T11,84,5,14,0,
1668431605,63723EF5,2010-318T12,2072,21,13,0,
1668435205,63724D05,2010-318T13,1678,18,14,0,
1668438805,63725B15,2010-318T14,1622,10,16,0,
1668442405,63726925,2010-318T15,1107,19,17,0,
1668446005,63727735,2010-318T16,482,25,23,0,
1668449605,63728545,2010-318T17,1445,11,15,0,
1668453205,63729355,2010-318T18,1068,9,15,0,
1668456805,6372A165,2010-318T19,1197,17,23,1,
1668460405,6372AF75,2010-318T20,1012,12,13,1,
1668464005,6372BD85,2010-318T21,2013,9,17,0,
1668467605,6372CB95,2010-318T22,1080,11,15,1,
1668471205,6372D9A5,2010-318T23,3,0,1,0,
1668474805,6372E7B5,2010-319T00,1130,22,20,0,
1668478405,6372F5C5,2010-319T01,2456,13,20,1,
1668482005,637303D5,2010-319T02,1131,11,17,0,
1668485605,637311E5,2010-319T03,640,30,8,0,
1668489205,63731FF5,2010-319T04,668,18,12,0,
1668492805,63732E05,2010-319T05,937,14,14,0,
1668496405,63733C15,2010-319T06,1509,22,16,0,
1668500005,63734A25,2010-319T07,27,15,11,1,
1668503605,63735835,2010-319T08,581,13,21,0,
1668507205,63736645,2010-319T09,735,35,15,0,
1668510805,63737455,2010-319T10,533,22,22,0,
1668514405,63738265,2010-319T11,1030,17,12,0,
1668518005,63739075,2010-319T12,1383,18,18,0,
1668521605,63739E85,2010-319T13,345,28,14,0,
1668525205,6373AC95,2010-319T14,1518,23,9,0,
1668528805,6373BAA5,2010-319T15,538,16,12,0,
1668532405,6373C8B5,2010-319T16,1365,30,16,0,
1668536005,6373D6C5,2010-319T17,1105,7,16,1,
1668539605,6373E4D5,2010-319T18,1173,12,11,0,
1668543205,6373F2E5,2010-319T19,1551,18,12,0,
1668546805,637400F5,2010-319T20,425,21,22,1,
1668550405,63740F05,2010-319T21,899,14,14,0,
1668554005,63741D15,2010-319T22,1144,25,12,0,
1668557605,63742B25,2010-319T23,1123,31,18,0,
1668561205,63743935,2010-320T00,292,18,13,0,
1668564805,63744745,2010-320T01,375,16,7,0,
1668568405,63745555,2010-320T02,1738,10,12,0,
1668572005,63746365,2010-320T03,2034,25,15,0,
1668575605,63747175,2010-320T04,498,14,12,1,
1668579205,63747F85,2010-320T05,354,16,18,0,
1668582805,63748D95,2010-320T06,311,20,8,0,
1668586405,63749BA5,2010-320T07,1939,23,15,0,
1668590005,6374A9B5,2010-320T08,1310,18,16,0,
1668593605,6374B7C5,2010-320T09,113,17,14,0,
1668597205,6374C5D5,2010-320T10,404,23,16,0,
1668600805,6374D3E5,2010-320T11,1075,7,12,0,
1668604405,6374E1F5,2010-320T12,1450,12,16,0,
1668608005,6374F005,2010-320T13,1513,13,25,0,
1668611605,6374FE15,2010-320T14,560,20,18,0,
1668615205,63750C25,2010-320T15,1547,14,25,1,
1668618805,63751A35,2010-320T16,1053,21,21,0,
1668622405,63752845,2010-320T17,161,13,10,0,
1668626005,63753655,2010-320T18,1786,17,16,0,
1668629605,63754465,2010-320T19,592,18,15,0,
1668633205,63755275,2010-320T20,877,14,21,0,
1668636805,63756085,2010-320T21,913,25,10,0,
1668640405,63756E95,2010-320T22,371,18,19,0,
1668644005,63757CA5,2010-320T23,481,15,19,0,
1668647605,63758AB5,2010-321T00,1691,20,13,0,
1668651205,637598C5,2010-321T01,335,19,17,0,
1668654805,6375A6D5,2010-321T02,204,16,15,0,
1668658405,6375B4E5,2010-321T03,1784,19,14,0,
1668662005,6375C2F5,2010-321T04,605,12,14,1,
1668665605,6375D105,2010-321T05,1653,22,6,0,
1668669205,6375DF15,2010-321T06,1126,12,14,0,
1668672805,6375ED25,2010-321T07,1563,28,15,0,
1668676405,6375FB35,2010-321T08,874,21,15,0,
1668680005,63760945,2010-321T09,1409,22,16,0,
1668683605,63761755,2010-321T10,1192,10,20,0,
1668687205,63762565,2010-321T11,1512,25,13,1,
1668690805,63763375,2010-321T12,94,21,16,0,
1668694405,63764185,2010-321T13,218,19,12,1,
1668698005,63764F95,2010-321T14,768,13,12,0,
