Decimal,Hex Time,SCET,SSR-A-SBE,SSR-A-DBE,SSR-B-SBE,SSR-B-DBE,,
1515788404,5A591874,2006-012T19,1272,24,12,0,,
1515795604,5A593494,2006-012T21,618,5,12,0,,
1515806404,5A595EC4,2006-013T00,686,6,12,1,,
1515842404,5A59EB64,2006-013T10,494,5,12,1,,
1515921604,5A5B20C4,2006-014T08,405,17,12,0,,
1515950404,5A5B9144,2006-014T16,542,11,12,1,,
1515972004,5A5BE5A4,2006-014T22,837,13,12,0,,
1515986404,5A5C1DE4,2006-015T02,509,16,12,0,,
1515990004,5A5C2BF4,2006-015T03,854,8,12,0,,
1516036804,5A5CE2C4,2006-015T16,885,20,12,0,,
1516044004,5A5CFEE4,2006-015T18,659,11,12,0,,
1516062004,5A5D4534,2006-015T23,486,8,12,0,,
1516137604,5A5E6C84,2006-016T20,389,5,12,0,,
1516220404,5A5FAFF4,2006-017T19,795,8,12,0,,
1516238404,5A5FF644,2006-018T00,657,9,12,0,,
1516260004,5A604AA4,2006-018T06,819,12,12,0,,
1516292404,5A60C934,2006-018T15,641,9,12,0,,
1516299604,5A60E554,2006-018T17,518,2,12,0,,
1516303204,5A60F364,2006-018T18,552,5,12,0,,
1516314004,5A611D94,2006-018T21,243,5,12,0,,
1516411204,5A629944,2006-020T00,34,0,12,0,,
1516465204,5A636C34,2006-020T15,18,1,12,0,,
1516548004,5A64AFA4,2006-021T14,38,0,12,0,,
1516551604,5A64BDB4,2006-021T15,158,0,12,0,,
1516566004,5A64F5F4,2006-021T19,177,2,12,0,,
1516612804,5A65ACC4,2006-022T08,27,0,12,0,,
1516645204,5A662B54,2006-022T17,19,0,12,0,,
1516670404,5A668DC4,2006-023T00,35,0,12,0,,
1516724404,5A6760B4,2006-023T15,89,0,12,0,,
1516742404,5A67A704,2006-023T20,73,0,12,0,,
1516771204,5A681784,2006-024T04,20,0,12,0,,
1516774804,5A682594,2006-024T05,30,0,12,0,,
1516785604,5A684FC4,2006-024T08,336,5,12,0,,
1516875604,5A69AF54,2006-025T09,78,0,12,0,,
1516890004,5A69E794,2006-025T13,110,0,12,0,,
1516893604,5A69F5A4,2006-025T14,167,6,12,1,,
1516976404,5A6B3914,2006-026T13,23,0,12,1,,
1517016004,5A6BD3C4,2006-027T00,24,0,12,0,,
1517023204,5A6BEFE4,2006-027T02,26,0,12,0,,
1517170804,5A6E3074,2006-028T19,44,0,12,0,,
1517206804,5A6EBD14,2006-029T05,26,0,12,0,,
1517264404,5A6F9E14,2006-029T21,37,0,12,0,,
1517275204,5A6FC844,2006-030T00,23,0,12,0,,
1517350804,5A70EF94,2006-030T21,18,0,12,0,,
1517383204,5A716E24,2006-031T06,17,0,12,0,,
1517415604,5A71ECB4,2006-031T15,17,0,12,0,,
1517455204,5A728764,2006-032T02,19,0,12,0,,
1517476804,5A72DBC4,2006-032T08,19,0,12,0,,
1517505604,5A734C44,2006-032T16,17,0,12,0,,
1517617204,5A750034,2006-033T23,5,0,12,0,,
1517631604,5A753874,2006-034T03,103,0,12,0,,
1517642404,5A7562A4,2006-034T06,62,0,12,0,,
1517660404,5A75A8F4,2006-034T11,23,0,12,0,,
1517696404,5A763594,2006-034T21,18,0,12,0,,
1517718004,5A7689F4,2006-035T03,27,0,12,0,,
1517754004,5A771694,2006-035T13,40,0,12,0,,
1517764804,5A7740C4,2006-035T16,24,0,12,0,,
1517768404,5A774ED4,2006-035T17,21,0,12,0,,
1517808004,5A77E984,2006-036T04,14,0,12,1,,
1517818804,5A7813B4,2006-036T07,13,0,12,0,,
1517840404,5A786814,2006-036T13,35,1,12,0,,
1517919604,5A799D74,2006-037T11,15,0,12,1,,
1517941204,5A79F1D4,2006-037T17,16,0,12,2,,
1517988004,5A7AA8A4,2006-038T06,21,0,12,0,,
1518006004,5A7AEEF4,2006-038T11,21,0,12,0,,
1518045604,5A7B89A4,2006-038T22,15,0,12,0,,
1518049204,5A7B97B4,2006-038T23,20,0,12,0,,
1518085204,5A7C2454,2006-039T09,21,0,12,0,,
1518160804,5A7D4BA4,2006-040T06,32,0,12,0,,
1518178804,5A7D91F4,2006-040T11,46,2,12,0,,
1518189604,5A7DBC24,2006-040T14,33,0,12,0,,
1518232804,5A7E64E4,2006-041T02,25,0,12,0,,
1518297604,5A7F6204,2006-041T20,33,0,12,0,,
1518312004,5A7F9A44,2006-042T00,20,0,12,0,,
1518315604,5A7FA854,2006-042T01,19,0,12,0,,
1518344404,5A8018D4,2006-042T09,17,0,12,0,,
1518366004,5A806D34,2006-042T15,27,0,12,1,,
1518380404,5A80A574,2006-042T19,24,0,12,0,,
1518402004,5A80F9D4,2006-043T01,19,0,12,0,,
1518448804,5A81B0A4,2006-043T14,19,0,12,0,,
1518459604,5A81DAD4,2006-043T17,25,0,12,0,,
1518477604,5A822124,2006-043T22,27,0,12,0,,
1518531604,5A82F414,2006-044T13,31,0,12,0,,
1518542404,5A831E44,2006-044T16,28,1,12,0,,
1518546004,5A832C54,2006-044T17,25,0,12,0,,
1518571204,5A838EC4,2006-045T00,27,0,12,0,,
1518592804,5A83E324,2006-045T06,22,0,12,0,,
1518783604,5A86CC74,2006-047T11,32,0,12,0,,
1518855604,5A87E5B4,2006-048T07,36,0,12,0,,
1518870004,5A881DF4,2006-048T11,35,0,12,0,,
1518906004,5A88AA94,2006-048T21,17,0,12,0,,
1518938404,5A892924,2006-049T06,12,0,12,0,,
1519050004,5A8ADD14,2006-050T13,19,0,12,0,,
1519086004,5A8B69B4,2006-050T23,17,0,12,0,,
1519150804,5A8C66D4,2006-051T17,14,0,12,0,,
1519201204,5A8D2BB4,2006-052T07,18,0,12,0,,
1519222804,5A8D8014,2006-052T13,26,0,12,1,,
1519248004,5A8DE284,2006-052T20,192,5,12,0,,
1519251604,5A8DF094,2006-052T21,211,8,12,0,,
1519377604,5A8FDCC4,2006-054T08,27,0,12,0,,
1519478404,5A916684,2006-055T12,229,9,12,0,,
1519492804,5A919EC4,2006-055T16,154,7,12,0,,
1519525204,5A921D54,2006-056T01,147,4,12,0,,
1519572004,5A92D424,2006-056T14,26,0,12,0,,
1519575604,5A92E234,2006-056T15,34,1,12,0,,
1519582804,5A92FE54,2006-056T17,8,0,12,0,,
1519618804,5A938AF4,2006-057T03,21,0,12,0,,
1519622404,5A939904,2006-057T04,35,0,12,0,,
1519644004,5A93ED64,2006-057T10,34,0,12,0,,
1519647604,5A93FB74,2006-057T11,33,0,12,0,,
1519672804,5A945DE4,2006-057T18,42,2,12,0,,
1519698004,5A94C054,2006-058T01,52,0,12,0,,
1519701604,5A94CE64,2006-058T02,185,4,12,0,,
1519730404,5A953EE4,2006-058T10,30,0,12,0,,
1519773604,5A95E7A4,2006-058T22,27,0,12,0,,
1519802404,5A965824,2006-059T06,25,1,12,1,,
1519813204,5A968254,2006-059T09,32,0,12,0,,
1519845604,5A9700E4,2006-059T18,28,0,12,0,,
1519856404,5A972B14,2006-059T21,22,0,12,0,,
1519899604,5A97D3D4,2006-060T09,19,0,12,0,,
1519921204,5A982834,2006-060T15,36,0,12,0,,
1519960804,5A98C2E4,2006-061T02,32,0,12,0,,
1520018404,5A99A3E4,2006-061T18,61,1,12,0,,
1520022004,5A99B1F4,2006-061T19,67,2,12,0,,
1520054404,5A9A3084,2006-062T04,111,5,12,0,,
1520094004,5A9ACB34,2006-062T15,117,5,12,0,,
1520144404,5A9B9014,2006-063T05,72,1,12,0,,
1520187604,5A9C38D4,2006-063T17,39,1,12,0,,
1520223604,5A9CC574,2006-064T03,50,0,12,0,,
1520227204,5A9CD384,2006-064T04,19,1,12,0,,
1520266804,5A9D6E34,2006-064T15,47,0,12,0,,
1520270404,5A9D7C44,2006-064T16,36,0,12,0,,
1520324404,5A9E4F34,2006-065T07,25,0,12,0,,
1520396404,5A9F6874,2006-066T03,22,0,12,2,,
1520436004,5AA00324,2006-066T14,29,0,12,0,,
1520508004,5AA11C64,2006-067T10,81,0,12,0,,
1520536804,5AA18CE4,2006-067T18,33,1,12,0,,
1520540404,5AA19AF4,2006-067T19,14,0,12,0,,
1520587204,5AA251C4,2006-068T08,59,0,12,0,,
1520616004,5AA2C244,2006-068T16,65,0,12,0,,
1520677204,5AA3B154,2006-069T09,23,1,12,0,,
1520760004,5AA4F4C4,2006-070T08,34,0,12,0,,
1520788804,5AA56544,2006-070T16,37,2,12,0,,
1520803204,5AA59D84,2006-070T20,29,0,12,0,,
1520835604,5AA61C14,2006-071T05,28,0,12,0,,
1520857204,5AA67074,2006-071T11,24,1,12,0,,
1520911204,5AA74364,2006-072T02,32,0,12,0,,
1521066004,5AA9A014,2006-073T21,24,0,12,0,,
1521098404,5AAA1EA4,2006-074T06,23,3,12,0,,
1521120004,5AAA7304,2006-074T12,27,0,12,0,,
1521134404,5AAAAB44,2006-074T16,17,0,12,0,,
1521152404,5AAAF194,2006-074T21,10,0,12,0,,
1521199204,5AABA864,2006-075T10,13,0,12,0,,
1521238804,5AAC4314,2006-075T21,14,1,12,0,,
1521307204,5AAD4E44,2006-076T16,28,0,12,0,,
1521364804,5AAE2F44,2006-077T08,27,0,12,1,,
1521368404,5AAE3D54,2006-077T09,21,0,12,0,,
1521382804,5AAE7594,2006-077T13,33,0,12,0,,
1521469204,5AAFC714,2006-078T13,16,0,12,2,,
1521534004,5AB0C434,2006-079T07,61,2,12,1,,
1521570004,5AB150D4,2006-079T17,28,0,12,0,,
1521598804,5AB1C154,2006-080T01,42,0,12,0,,
1521660004,5AB2B064,2006-080T18,28,0,12,0,,
1521670804,5AB2DA94,2006-080T21,150,0,12,0,,
1521692404,5AB32EF4,2006-081T03,468,4,12,0,,
1521732004,5AB3C9A4,2006-081T14,39,0,12,0,,
1521804004,5AB4E2E4,2006-082T10,39,0,12,0,,
1521926404,5AB6C104,2006-083T20,50,0,12,0,,
1521948004,5AB71564,2006-084T02,55,0,12,1,,
1521966004,5AB75BB4,2006-084T07,77,0,12,0,,
1521969604,5AB769C4,2006-084T08,82,0,12,0,,
1522034404,5AB866E4,2006-085T02,198,2,12,0,,
1522038004,5AB874F4,2006-085T03,339,10,12,0,,
1522059604,5AB8C954,2006-085T09,30,0,12,0,,
1522120804,5AB9B864,2006-086T02,21,0,12,0,,
1522128004,5AB9D484,2006-086T04,40,1,12,0,,
1522138804,5AB9FEB4,2006-086T07,12,0,12,0,,
1522164004,5ABA6124,2006-086T14,19,0,12,0,,
1522185604,5ABAB584,2006-086T20,27,2,12,0,,
1522254004,5ABBC0B4,2006-087T15,72,1,12,0,,
1522257604,5ABBCEC4,2006-087T16,16,0,12,0,,
1522275604,5ABC1514,2006-087T21,22,0,12,0,,
1522336804,5ABD0424,2006-088T14,20,2,12,2,,
1522416004,5ABE3984,2006-089T12,32,0,12,0,,
1522455604,5ABED434,2006-089T23,23,0,12,0,,
1522498804,5ABF7CF4,2006-090T11,48,2,12,0,,
1522538404,5AC017A4,2006-090T22,26,0,12,1,,
1522556404,5AC05DF4,2006-091T03,28,1,12,1,,
1522585204,5AC0CE74,2006-091T11,22,0,12,0,,
1522603204,5AC114C4,2006-091T16,21,0,12,0,,
1522664404,5AC203D4,2006-092T09,28,0,12,0,,
1522689604,5AC26644,2006-092T16,19,0,12,1,,
1522740004,5AC32B24,2006-093T06,62,4,12,0,,
1522920004,5AC5EA44,2006-095T08,245,8,12,2,,
1522974004,5AC6BD34,2006-095T23,57,0,12,0,,
1523064004,5AC81CC4,2006-097T00,23,0,12,0,,
1523096404,5AC89B54,2006-097T09,49,1,12,0,,
1523118004,5AC8EFB4,2006-097T15,62,2,12,0,,
1523143204,5AC95224,2006-097T22,51,0,12,0,,
1523186404,5AC9FAE4,2006-098T10,254,5,12,0,,
1523193604,5ACA1704,2006-098T12,244,2,12,0,,
1523251204,5ACAF804,2006-099T04,43,1,12,0,,
1523287204,5ACB84A4,2006-099T14,306,3,12,1,,
1523298004,5ACBAED4,2006-099T17,193,3,12,0,,
1523434804,5ACDC534,2006-101T07,332,5,12,0,,
1523503204,5ACED064,2006-102T02,163,3,12,0,,
1523557204,5ACFA354,2006-102T17,226,5,12,0,,
1523560804,5ACFB164,2006-102T18,462,8,12,0,,
1523564404,5ACFBF74,2006-102T19,455,4,12,0,,
1523640004,5AD0E6C4,2006-103T16,350,10,12,0,,
1523658004,5AD12D14,2006-103T21,290,13,12,0,,
1523715604,5AD20E14,2006-104T13,95,1,12,0,,
1523766004,5AD2D2F4,2006-105T03,186,11,12,0,,
1523798404,5AD35184,2006-105T12,329,11,12,0,,
1523866804,5AD45CB4,2006-106T07,157,1,12,0,,
1523892004,5AD4BF24,2006-106T14,124,2,12,0,,
1523902804,5AD4E954,2006-106T17,175,6,12,0,,
1523920804,5AD52FA4,2006-106T22,394,16,12,1,,
1523942404,5AD58404,2006-107T04,266,6,12,0,,
1523953204,5AD5AE34,2006-107T07,313,9,12,0,,
1523960404,5AD5CA54,2006-107T09,251,6,12,0,,
1524000004,5AD66504,2006-107T20,188,5,12,0,,
1524061204,5AD75414,2006-108T13,89,1,12,0,,
1524079204,5AD79A64,2006-108T18,69,1,12,0,,
1524093604,5AD7D2A4,2006-108T22,364,5,12,0,,
1524126004,5AD85134,2006-109T07,358,7,12,0,,
1524169204,5AD8F9F4,2006-109T19,280,1,12,0,,
1524295204,5ADAE624,2006-111T06,103,2,12,0,,
1524327604,5ADB64B4,2006-111T15,98,3,12,0,,
1524406804,5ADC9A14,2006-112T13,70,0,12,0,,
1524450004,5ADD42D4,2006-113T01,55,0,12,0,,
1524489604,5ADDDD84,2006-113T12,85,0,12,0,,
1524586804,5ADF5934,2006-114T15,106,2,12,0,,
1524604804,5ADF9F84,2006-114T20,12,0,12,0,,
1524622804,5ADFE5D4,2006-115T01,25,0,12,0,,
1524691204,5AE0F104,2006-115T20,25,0,12,0,,
1524694804,5AE0FF14,2006-115T21,26,0,12,0,,
1524723604,5AE16F94,2006-116T05,24,0,12,0,,
1524799204,5AE296E4,2006-117T02,17,0,12,0,,
1524979204,5AE55604,2006-119T04,30,0,12,1,,
1525008004,5AE5C684,2006-119T12,46,0,12,0,,
1525044004,5AE65324,2006-119T22,235,5,12,0,,
1525134004,5AE7B2B4,2006-120T23,33,0,12,0,,
1525173604,5AE84D64,2006-121T10,45,2,12,0,,
1525195204,5AE8A1C4,2006-121T16,39,0,12,1,,
1525206004,5AE8CBF4,2006-121T19,31,0,12,0,,
1525238404,5AE94A84,2006-122T04,291,6,12,0,,
1525411204,5AEBED84,2006-124T04,79,0,12,0,,
1525440004,5AEC5E04,2006-124T12,100,2,12,0,,
1525522804,5AEDA174,2006-125T11,242,10,12,0,,
1525612804,5AEF0104,2006-126T12,284,16,12,0,,
1525735204,5AF0DF24,2006-127T22,35,0,12,0,,
1525800004,5AF1DC44,2006-128T16,37,0,12,1,,
1525803604,5AF1EA54,2006-128T17,30,0,12,0,,
1525836004,5AF268E4,2006-129T02,122,1,12,0,,
1525872004,5AF2F584,2006-129T12,141,1,12,0,,
1525911604,5AF39034,2006-129T23,29,0,12,0,,
1525926004,5AF3C874,2006-130T03,81,2,12,0,,
1525936804,5AF3F2A4,2006-130T06,34,0,12,0,,
1525951204,5AF42AE4,2006-130T10,35,0,12,0,,
1525998004,5AF4E1B4,2006-130T23,218,3,12,0,,
1526019604,5AF53614,2006-131T05,370,4,12,0,,
1526030404,5AF56044,2006-131T08,457,14,12,0,,
1526037604,5AF57C64,2006-131T10,665,6,12,0,,
1526077204,5AF61714,2006-131T21,265,5,12,0,,
1526149204,5AF73054,2006-132T17,90,1,12,0,,
1526160004,5AF75A84,2006-132T20,182,10,12,0,,
1526185204,5AF7BCF4,2006-133T03,47,0,12,0,,
1526206804,5AF81154,2006-133T09,53,0,12,0,,
1526239204,5AF88FE4,2006-133T18,23,0,12,0,,
1526257204,5AF8D634,2006-133T23,32,0,12,0,,
1526289604,5AF954C4,2006-134T08,137,1,12,0,,
1526296804,5AF970E4,2006-134T10,158,4,12,0,,
1526304004,5AF98D04,2006-134T12,119,2,12,0,,
1526368804,5AFA8A24,2006-135T06,240,4,12,0,,
1526401204,5AFB08B4,2006-135T15,35,2,12,0,,
1526440804,5AFBA364,2006-136T02,22,0,12,0,,
1526469604,5AFC13E4,2006-136T10,35,0,12,0,,
1526523604,5AFCE6D4,2006-137T01,24,0,12,0,,
1526538004,5AFD1F14,2006-137T05,24,0,12,0,,
1526556004,5AFD6564,2006-137T10,32,0,12,0,,
1526570404,5AFD9DA4,2006-137T14,29,0,12,0,,
1526574004,5AFDABB4,2006-137T15,34,0,12,0,,
1526613604,5AFE4664,2006-138T02,33,0,12,0,,
1526642404,5AFEB6E4,2006-138T10,31,0,12,0,,
1526649604,5AFED304,2006-138T12,25,0,12,0,,
1526656804,5AFEEF24,2006-138T14,20,0,12,0,,
1526660404,5AFEFD34,2006-138T15,36,0,12,0,,
1526700004,5AFF97E4,2006-139T02,32,0,12,0,,
1526743204,5B0040A4,2006-139T14,35,0,12,0,,
1526746804,5B004EB4,2006-139T15,33,0,12,0,,
1526811604,5B014BD4,2006-140T09,28,0,12,0,,
1526826004,5B018414,2006-140T13,22,0,12,0,,
1526833204,5B01A034,2006-140T15,28,0,12,0,,
1526890804,5B028134,2006-141T07,50,0,12,0,,
1526962804,5B039A74,2006-142T03,36,0,12,0,,
1526970004,5B03B694,2006-142T05,96,1,12,0,,
1527074404,5B054E64,2006-143T10,156,2,12,0,,
1527088804,5B0586A4,2006-143T14,87,1,12,0,,
1527124804,5B061344,2006-144T00,196,1,12,0,,
1527132004,5B062F64,2006-144T02,130,4,12,0,,
1527153604,5B0683C4,2006-144T08,100,2,12,0,,
1527175204,5B06D824,2006-144T14,74,1,12,0,,
1527229204,5B07AB14,2006-145T05,44,1,12,0,,
1527286804,5B088C14,2006-145T21,30,0,12,0,,
1527322804,5B0918B4,2006-146T07,174,3,12,1,,
1527326404,5B0926C4,2006-146T08,175,3,12,0,,
1527330004,5B0934D4,2006-146T09,70,0,12,0,,
1527344404,5B096D14,2006-146T13,40,2,12,0,,
1527412804,5B0A7844,2006-147T08,38,0,12,0,,
1527459604,5B0B2F14,2006-147T21,27,0,12,0,,
1527585604,5B0D1B44,2006-149T08,67,0,12,0,,
1527636004,5B0DE024,2006-149T22,26,0,12,0,,
1527657604,5B0E3484,2006-150T04,57,0,12,0,,
1527682804,5B0E96F4,2006-150T11,78,2,12,0,,
1527754804,5B0FB034,2006-151T07,42,1,12,0,,
1527765604,5B0FDA64,2006-151T10,42,0,12,1,,
1527787204,5B102EC4,2006-151T16,32,0,12,0,,
1527790804,5B103CD4,2006-151T17,36,0,12,1,,
1527805204,5B107514,2006-151T21,27,0,12,0,,
1527873604,5B118044,2006-152T16,27,0,12,0,,
1528017604,5B13B2C4,2006-154T08,27,0,12,0,,
1528032004,5B13EB04,2006-154T12,18,0,12,0,,
1528165204,5B15F354,2006-156T01,26,0,12,2,,
1528179604,5B162B94,2006-156T05,30,0,12,0,,
1528194004,5B1663D4,2006-156T09,21,0,12,0,,
1528248004,5B1736C4,2006-157T00,30,1,12,0,,
1528266004,5B177D14,2006-157T05,28,0,12,0,,
1528269604,5B178B24,2006-157T06,27,0,12,0,,
1528312804,5B1833E4,2006-157T18,24,0,12,0,,
1528320004,5B185004,2006-157T20,35,0,12,0,,
1528327204,5B186C24,2006-157T22,29,0,12,0,,
1528338004,5B189654,2006-158T01,21,1,12,1,,
1528348804,5B18C084,2006-158T04,36,0,12,1,,
1528377604,5B193104,2006-158T12,33,0,12,0,,
1528410004,5B19AF94,2006-158T21,38,0,12,2,,
1528420804,5B19D9C4,2006-159T00,33,0,12,0,,
1528456804,5B1A6664,2006-159T10,25,0,12,0,,
1528460404,5B1A7474,2006-159T11,29,0,12,0,,
1528474804,5B1AACB4,2006-159T15,30,0,12,0,,
1528492804,5B1AF304,2006-159T20,30,0,12,0,,
1528528804,5B1B7FA4,2006-160T06,30,0,12,0,,
1528543204,5B1BB7E4,2006-160T10,41,0,12,0,,
1528561204,5B1BFE34,2006-160T15,33,0,12,1,,
1528575604,5B1C3674,2006-160T19,36,0,12,1,,
1528600804,5B1C98E4,2006-161T02,33,0,12,0,,
1528604404,5B1CA6F4,2006-161T03,34,0,12,0,,
1528719604,5B1E68F4,2006-162T11,24,0,12,0,,
1528737604,5B1EAF44,2006-162T16,27,0,12,1,,
1528748404,5B1ED974,2006-162T19,22,0,12,0,,
1528766404,5B1F1FC4,2006-163T00,32,0,12,0,,
1528777204,5B1F49F4,2006-163T03,32,0,12,0,,
1528784404,5B1F6614,2006-163T05,38,1,12,0,,
1528899604,5B212814,2006-164T13,32,0,12,0,,
1528903204,5B213624,2006-164T14,33,0,12,0,,
1528932004,5B21A6A4,2006-164T22,31,0,12,0,,
1528939204,5B21C2C4,2006-165T00,41,0,12,0,,
1528964404,5B222534,2006-165T07,36,0,12,0,,
1528968004,5B223344,2006-165T08,31,0,12,0,,
1528996804,5B22A3C4,2006-165T16,30,0,12,0,,
1529029204,5B232254,2006-166T01,38,0,12,0,,
1529090404,5B241164,2006-166T18,30,0,12,0,,
1529187604,5B258D14,2006-167T21,19,0,12,0,,
1529194804,5B25A934,2006-167T23,23,0,12,0,,
1529241604,5B266004,2006-168T12,28,0,12,1,,
1529292004,5B2724E4,2006-169T02,41,0,12,0,,
1529295604,5B2732F4,2006-169T03,28,0,12,0,,
1529331604,5B27BF94,2006-169T13,39,0,12,0,,
1529364004,5B283E24,2006-169T22,24,0,12,0,,
1529371204,5B285A44,2006-170T00,30,1,12,0,,
1529389204,5B28A094,2006-170T05,27,1,12,0,,
1529457604,5B29ABC4,2006-171T00,19,0,12,1,,
1529464804,5B29C7E4,2006-171T02,20,0,12,0,,
1529468404,5B29D5F4,2006-171T03,19,0,12,0,,
1529515204,5B2A8CC4,2006-171T16,18,1,12,0,,
1529623204,5B2C32A4,2006-172T22,26,1,12,0,,
1529709604,5B2D8424,2006-173T22,22,0,12,0,,
1529871604,5B2FFCF4,2006-175T19,35,0,12,0,,
1529932804,5B30EC04,2006-176T12,18,0,12,0,,
1529968804,5B3178A4,2006-176T22,18,1,12,0,,
1529979604,5B31A2D4,2006-177T01,29,0,12,0,,
1529997604,5B31E924,2006-177T06,24,0,12,0,,
1530001204,5B31F734,2006-177T07,36,0,12,0,,
1530008404,5B321354,2006-177T09,33,0,12,0,,
1530098404,5B3372E4,2006-178T10,41,0,12,0,,
1530102004,5B3380F4,2006-178T11,37,0,12,0,,
1530188404,5B34D274,2006-179T11,22,0,12,0,,
1530368404,5B379194,2006-181T13,20,0,12,0,,
1530393604,5B37F404,2006-181T20,17,0,12,0,,
1530447604,5B38C6F4,2006-182T11,19,0,12,1,,
1530458404,5B38F124,2006-182T14,8,0,12,0,,
1530469204,5B391B54,2006-182T17,14,0,12,0,,
1530627604,5B3B8614,2006-184T13,34,0,12,0,,
1530656404,5B3BF694,2006-184T21,46,0,12,0,,
1530681604,5B3C5904,2006-185T04,39,0,12,0,,
1530706804,5B3CBB74,2006-185T11,34,0,12,0,,
1530721204,5B3CF3B4,2006-185T15,36,0,12,1,,
1530746404,5B3D5624,2006-185T22,33,0,12,0,,
1530793204,5B3E0CF4,2006-186T11,63,1,12,0,,
1530818404,5B3E6F64,2006-186T18,46,0,12,1,,
1530825604,5B3E8B84,2006-186T20,27,0,12,0,,
1530850804,5B3EEDF4,2006-187T03,31,0,12,1,,
1530886804,5B3F7A94,2006-187T13,31,0,12,0,,
1530890404,5B3F88A4,2006-187T14,32,0,12,0,,
1530912004,5B3FDD04,2006-187T20,23,0,12,2,,
1530926404,5B401544,2006-188T00,33,0,12,0,,
1530933604,5B403164,2006-188T02,31,0,12,0,,
1530937204,5B403F74,2006-188T03,33,0,12,0,,
1530955204,5B4085C4,2006-188T08,45,0,12,0,,
1531038004,5B41C934,2006-189T07,47,0,12,2,,
1531048804,5B41F364,2006-189T10,33,0,12,0,,
1531146004,5B436F14,2006-190T13,24,1,12,0,,
1531164004,5B43B564,2006-190T18,45,0,12,0,,
1531210804,5B446C34,2006-191T07,20,0,12,0,,
1531218004,5B448854,2006-191T09,30,0,12,0,,
1531250404,5B4506E4,2006-191T18,74,1,12,0,,
1531372804,5B46E504,2006-193T04,36,1,12,0,,
1531488004,5B48A704,2006-194T12,94,2,12,0,,
1531491604,5B48B514,2006-194T13,37,0,12,0,,
1531520404,5B492594,2006-194T21,31,0,12,0,,
1531563604,5B49CE54,2006-195T09,26,0,12,0,,
1531574404,5B49F884,2006-195T12,34,0,12,0,,
1531596004,5B4A4CE4,2006-195T18,31,0,12,0,,
1531660804,5B4B4A04,2006-196T12,37,0,12,0,,
1531765204,5B4CE1D4,2006-197T17,21,0,12,0,,
1531812004,5B4D98A4,2006-198T06,44,0,12,0,,
1531822804,5B4DC2D4,2006-198T09,14,0,12,0,,
1531830004,5B4DDEF4,2006-198T11,20,0,12,0,,
1531873204,5B4E87B4,2006-198T23,35,0,12,0,,
1531905604,5B4F0644,2006-199T08,38,0,12,0,,
1531930804,5B4F68B4,2006-199T15,77,2,12,0,,
1531984804,5B503BA4,2006-200T06,52,0,12,0,,
1532017204,5B50BA34,2006-200T15,47,0,12,2,,
1532085604,5B51C564,2006-201T10,243,11,12,0,,
1532107204,5B5219C4,2006-201T16,364,10,12,0,,
1532132404,5B527C34,2006-201T23,143,15,12,0,,
1532161204,5B52ECB4,2006-202T07,625,39,12,0,,
1532179204,5B533304,2006-202T12,462,12,12,0,,
1532190004,5B535D34,2006-202T15,430,16,12,0,,
1532197204,5B537954,2006-202T17,298,8,12,0,,
1532251204,5B544C44,2006-203T08,242,5,12,0,,
1532258404,5B546864,2006-203T10,100,0,12,0,,
1532301604,5B551124,2006-203T22,32,0,12,0,,
1532348404,5B55C7F4,2006-204T11,40,0,12,0,,
1532474404,5B57B424,2006-205T22,23,0,12,0,,
1532521204,5B586AF4,2006-206T11,23,0,12,0,,
1532550004,5B58DB74,2006-206T19,25,0,12,0,,
1532596804,5B599244,2006-207T08,18,0,12,1,,
1532622004,5B59F4B4,2006-207T15,16,0,12,0,,
1532708404,5B5B4634,2006-208T15,16,0,12,0,,
1532780404,5B5C5F74,2006-209T11,19,0,12,0,,
1532798404,5B5CA5C4,2006-209T16,18,0,12,0,,
1532823604,5B5D0834,2006-209T23,22,1,12,1,,
1532982004,5B5F72F4,2006-211T19,41,0,12,0,,
1533093604,5B6126E4,2006-213T02,29,0,12,0,,
1533100804,5B614304,2006-213T04,28,0,12,0,,
1533190804,5B62A294,2006-214T05,26,0,12,0,,
1533216004,5B630504,2006-214T12,18,0,12,0,,
1533277204,5B63F414,2006-215T05,18,0,12,0,,
1533306004,5B646494,2006-215T13,18,0,12,0,,
1533338404,5B64E324,2006-215T22,22,0,12,0,,
1533342004,5B64F134,2006-215T23,18,0,12,1,,
1533345604,5B64FF44,2006-216T00,22,0,12,0,,
1533374404,5B656FC4,2006-216T08,22,0,12,0,,
1533392404,5B65B614,2006-216T13,29,0,12,0,,
1533525604,5B67BE64,2006-218T02,39,0,12,0,,
1533705604,5B6A7D84,2006-220T04,281,9,12,0,,
1533716404,5B6AA7B4,2006-220T07,52,0,12,0,,
1533720004,5B6AB5C4,2006-220T08,27,0,12,0,,
1533723604,5B6AC3D4,2006-220T09,35,0,12,0,,
1533788404,5B6BC0F4,2006-221T03,44,0,12,0,,
1533864004,5B6CE844,2006-222T00,28,0,12,0,,
1533871204,5B6D0464,2006-222T02,35,0,12,0,,
1533925204,5B6DD754,2006-222T17,160,2,12,0,,
1534000804,5B6EFEA4,2006-223T14,42,1,12,0,,
1534018804,5B6F44F4,2006-223T19,298,13,12,0,,
1534062004,5B6FEDB4,2006-224T07,11,0,12,0,,
1534065604,5B6FFBC4,2006-224T08,19,1,12,0,,
1534076404,5B7025F4,2006-224T11,115,7,12,0,,
