 2017.350847, 2017, 128,   1.33,   64,   10.164,   -2.457,   -2.461,    3.592, 1.7655E-005
 2017.350856, 2017, 128,   1.42,   64,   10.150,   -2.398,   -2.434,    3.566, 1.3078E-005
 2017.350866, 2017, 128,   1.50,   63,   10.137,   -2.338,   -2.407,    3.541, 1.6607E-005
 2017.350875, 2017, 128,   1.58,   64,   10.125,   -2.278,   -2.380,    3.515, 2.5502E-005
 2017.350885, 2017, 128,   1.67,   64,   10.114,   -2.217,   -2.353,    3.488, 2.1579E-005
 2017.350894, 2017, 128,   1.75,   64,   10.104,   -2.156,   -2.325,    3.461, 2.1579E-005
 2017.350904, 2017, 128,   1.83,   64,   10.096,   -2.095,   -2.297,    3.434, 1.4386E-005
 2017.350913, 2017, 128,   1.92,   64,   10.089,   -2.034,   -2.269,    3.406, 1.9617E-005
 2017.350923, 2017, 128,   2.00,   64,   10.084,   -1.972,   -2.240,    3.377, 1.5694E-005
 2017.350932, 2017, 128,   2.08,   64,   10.080,   -1.910,   -2.211,    3.348, 1.7002E-005
 2017.350942, 2017, 128,   2.17,   64,   10.078,   -1.848,   -2.181,    3.318, 1.6348E-005
 2017.350951, 2017, 128,   2.25,   64,   10.078,   -1.785,   -2.152,    3.287, 1.5694E-005
 2017.350961, 2017, 128,   2.33,   64,   10.080,   -1.722,   -2.121,    3.256, 1.5694E-005
 2017.350970, 2017, 128,   2.42,   64,   10.085,   -1.658,   -2.090,    3.225, 2.1579E-005
 2017.350980, 2017, 128,   2.50,   64,   10.091,   -1.595,   -2.059,    3.192, 1.7655E-005
 2017.350989, 2017, 128,   2.58,   64,   10.100,   -1.530,   -2.027,    3.159, 1.3078E-005
 2017.350999, 2017, 128,   2.67,   64,   10.111,   -1.466,   -1.995,    3.125, 2.0925E-005
 2017.351008, 2017, 128,   2.75,   64,   10.124,   -1.401,   -1.963,    3.091, 1.5694E-005
